정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,도로명 주소
GGB233000109,신미주아파트앞,37.2146333,127.0517833,2023-10-16,36710,31240,경기도 화성시,경기,경기 화성시 산척동 777
GGB233000110,호수공원행복주택,37.1676167,127.1190333,2023-10-16,55747,31240,경기도 화성시,경기,경기 화성시 반월동 543
GGB233000111,비봉체육공원,37.2665667,126.8413833,2023-10-16,55461,31240,경기도 화성시,경기,경기 화성시 새솔동 158
GGB233000112,삼성전자,37.2237333,127.0625833,2023-10-16,36395,31240,경기도 화성시,경기,경기 화성시 반월동 346-3
GGB233000113,반월1통.반월삼거리,37.22945,127.0649667,2023-10-16,36403,31240,경기도 화성시,경기,경기 화성시 기산동 475
GGB233000114,행복주택35단지,37.1668,127.1211833,2023-10-16,55748,31240,경기도 화성시,경기,경기 화성시 반월동 135-2
GGB233000115,신동탄롯데캐슬,37.2303833,127.0681,2023-10-16,36405,31240,경기도 화성시,경기,경기 화성시 산척동 747
GGB233000116,반월리큰고개,37.2329333,127.0648,2023-10-16,36399,31240,경기도 화성시,경기,경기 화성시 반월동 100-24
GGB233000117,신영통현대타운.두산위브,37.23535,127.0621,2023-10-16,36512,31240,경기도 화성시,경기,경기 화성시 반월동 25-2
GGB233000118,신영통현대타운.두산위브,37.2354833,127.0625,2023-10-16,36393,31240,경기도 화성시,경기,경기 화성시 반월동 855
GGB233000119,세정초남측,37.1664167,127.1245167,2023-10-16,55749,31240,경기도 화성시,경기,경기 화성시 산척동 746
GGB233000120,센트럴힐즈.금강1차,37.1814333,127.1096167,2023-10-16,36409,31240,경기도 화성시,경기,경기 화성시 오산동 1086-1
GGB233000121,상록.테크노밸리.GS자이,37.2082833,127.0990667,2023-10-16,36463,31240,경기도 화성시,경기,경기 화성시 영천동 661
GGB233000122,센트럴상록.동원1차,37.2091667,127.1000333,2023-10-16,36792,31240,경기도 화성시,경기,경기 화성시 산척동 780
GGB233000123,세정초.하우스디,37.16785,127.1244333,2023-10-16,55751,31240,경기도 화성시,경기,경기 화성시 영천동 712
GGB233000124,금강1차.센트럴힐즈,37.1814333,127.1089833,2023-10-16,55400,31240,경기도 화성시,경기,경기 화성시 목동 505-4
GGB233000125,호반베르디움3차,37.1795667,127.11455,2023-10-16,55401,31240,경기도 화성시,경기,경기 화성시 산척동 755
GGB233000126,호반베르디움3차,37.1794,127.1141,2023-10-16,55402,31240,경기도 화성시,경기,경기 화성시 오산동 1086-1
GGB233000127,자이.우남퍼스트빌,37.2048333,127.0998667,2023-10-16,36446,31240,경기도 화성시,경기,경기 화성시 영천동 786
GGB233000128,바이오밸리,37.1722667,126.7693667,2023-10-16,37203,31240,경기도 화성시,경기,경기 화성시 청계동 554
GGB233000129,신안2차.반도4차,37.1999833,127.11605,2023-10-16,36460,31240,경기도 화성시,경기,경기 화성시 오산동 970
GGB233000130,예미지시그너스.우남퍼스트빌,37.2031333,127.0985667,2023-10-16,36447,31240,경기도 화성시,경기,경기 화성시 비봉면 양노리 298-2
GGB233000131,계룡.영천초,37.204,127.1047333,2023-10-16,36812,31240,경기도 화성시,경기,경기 화성시 청계동 521
GGB233000132,천산아파트,37.2354333,126.8648167,2023-10-16,37297,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 1526
GGB233000133,요골,37.10345,126.9631833,2023-10-16,36429,31240,경기도 화성시,경기,경기 화성시 양감면 사창리 1059
GGB233000134,호반베르디움.롯데캐슬,37.1971833,127.1112333,2023-10-16,36511,31240,경기도 화성시,경기,경기 화성시 송산면 육일리 179-12
GGB233000135,한백초중교,37.20705,127.1146667,2023-10-16,36513,31240,경기도 화성시,경기,경기 화성시 영천동 697
GGB233000136,육일리마을회관,37.2072833,126.7249833,2023-10-16,36440,31240,경기도 화성시,경기,경기 화성시 청계동 537
GGB233000137,롯데캐슬.포스코더샵,37.1997333,127.0985667,2023-10-16,36436,31240,경기도 화성시,경기,경기 화성시 오산동 970
GGB233000138,남양뉴타운1단지,37.20875,126.8328,2023-10-16,36431,31240,경기도 화성시,경기,경기 화성시 영천동 900
GGB233000139,한화.호반.대원,37.1971,127.1049833,2023-10-16,36445,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2144
GGB233000141,영천1동,37.2152333,127.0942333,2023-10-16,36454,31240,경기도 화성시,경기,경기 화성시 청계동 526
GGB233000142,정문정보,37.2176833,127.09465,2023-10-16,36457,31240,경기도 화성시,경기,경기 화성시 영천동 133-6
GGB233000143,정문정보,37.2176167,127.09485,2023-10-16,36456,31240,경기도 화성시,경기,경기 화성시 영천동 125-6
GGB233000144,영천1동,37.2151833,127.0945167,2023-10-16,36455,31240,경기도 화성시,경기,경기 화성시 영천동 900
GGB233000146,반월자이더파크,37.2280333,127.0464667,2023-10-16,36439,31240,경기도 화성시,경기,경기 화성시 오산동 1064
GGB233000147,에일린의뜰아파트,37.1901333,127.0862333,2023-10-16,36432,31240,경기도 화성시,경기,경기 화성시 영천동 697
GGB233000148,롤링힐스,37.19185,126.8395667,2023-10-16,36441,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 212-34
GGB233000149,한백초중교,37.2072333,127.1147667,2023-10-16,36514,31240,경기도 화성시,경기,경기 화성시 금곡동 730-8
GGB233000150,반도유보라.센트럴푸르지오,37.1987667,127.1152167,2023-10-16,36515,31240,경기도 화성시,경기,경기 화성시 청계동 537
GGB233000151,금강포란재아파트정문,37.18695,126.855,2023-10-16,36430,31240,경기도 화성시,경기,경기 화성시 금곡동 729-19
GGB233000152,금곡동,37.1683833,127.07835,2023-10-16,37597,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 642
GGB233000153,금곡1리,37.1714333,127.0789667,2023-10-16,36420,31240,경기도 화성시,경기,경기 화성시 반월동 779-10
GGB233000154,한증막,37.1748833,127.0800167,2023-10-16,36424,31240,경기도 화성시,경기,경기 화성시 금곡동 225-10
GGB233000155,금곡2리,37.1835833,127.0781333,2023-10-16,36410,31240,경기도 화성시,경기,경기 화성시 금곡동 407-1
GGB233000156,대영가든,37.1779667,127.0797833,2023-10-16,36421,31240,경기도 화성시,경기,경기 화성시 비봉면 양노리 284-3
GGB233000157,천산아파트,37.23535,126.8647667,2023-10-16,37367,31240,경기도 화성시,경기,경기 화성시 금곡동 729-3
GGB233000158,비봉우체국,37.23505,126.8695833,2023-10-16,37278,31240,경기도 화성시,경기,경기 화성시 비봉면 양노리 298-2
GGB233000159,비봉우체국,37.2351,126.8698167,2023-10-16,37279,31240,경기도 화성시,경기,경기 화성시 오산동 1080
GGB233000160,만의사.마을회관,37.2049167,127.13865,2023-10-16,36505,31240,경기도 화성시,경기,경기 화성시 중동 842-3
GGB233000161,반도3차.금강1차,37.1823667,127.1026667,2023-10-16,36487,31240,경기도 화성시,경기,경기 화성시 비봉면 양노리 280-30
GGB233000162,나래학교.더샵레이크,37.1759,127.1057,2023-10-16,36493,31240,경기도 화성시,경기,경기 화성시 산척동 751
GGB233000163,남양아이파크,37.2054167,126.8334667,2023-10-16,36506,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2144-1
GGB233000164,반도1차.경남,37.2032167,127.1105833,2023-10-16,36811,31240,경기도 화성시,경기,경기 화성시 금곡동 614-12
GGB233000165,남양상회,37.1623833,127.0767667,2023-10-16,36191,31240,경기도 화성시,경기,경기 화성시 청계동 521
GGB233000166,꽃가마약수터,37.1590833,127.09995,2023-10-16,36810,31240,경기도 화성시,경기,경기 화성시 장지동 1043
GGB233000167,장지동,37.15575,127.1153667,2023-10-16,36809,31240,경기도 화성시,경기,경기 화성시 장지동 1094
GGB233000168,장지동농협,37.15505,127.1179333,2023-10-16,36808,31240,경기도 화성시,경기,경기 화성시 장지동 1094
GGB233000169,한원IC,37.15295,127.12245,2023-10-16,37403,31240,경기도 화성시,경기,경기 화성시 매송면 야목리 455-8
GGB233000170,반도10차,37.1663333,127.1273667,2023-10-16,55750,31240,경기도 화성시,경기,경기 화성시 산척동 777
GGB233000171,경기도종합사격장,37.0926,126.9570333,2023-10-16,55462,31240,경기도 화성시,경기,경기 화성시 금곡동 599
GGB233000172,남양상회,37.1639333,127.0779,2023-10-16,36205,31240,경기도 화성시,경기,경기 화성시 양감면 사창리 810-7
GGB233000173,야목교차로,37.2651667,126.8786167,2023-10-16,37276,31240,경기도 화성시,경기,경기 화성시 장지동 782-7
GGB233000174,야목교차로,37.2653167,126.8787333,2023-10-16,37272,31240,경기도 화성시,경기,경기 화성시 장지동 1037
GGB233000175,행복주택28단지,37.1638833,127.0934,2023-10-16,55752,31240,경기도 화성시,경기,경기 화성시 장지동 1127
GGB233000176,행복주택28단지,37.1639667,127.0936333,2023-10-16,55753,31240,경기도 화성시,경기,경기 화성시 매송면 야목리 446-2
GGB233000179,매송면행정복지센터,37.2526833,126.9098333,2023-10-16,37263,31240,경기도 화성시,경기,경기 화성시 매송면 어천리 375-1
GGB233000180,매송면행정복지센터,37.25255,126.9100667,2023-10-16,37264,31240,경기도 화성시,경기,경기 화성시 매송면 어천리 375-1
GGB233000182,동원4차.현대트랜시스,37.2167,127.10605,2023-10-16,55754,31240,경기도 화성시,경기,경기 화성시 영천동 903
GGB233000183,현대트랜시스.동원4차,37.2168667,127.1055333,2023-10-16,55755,31240,경기도 화성시,경기,경기 화성시 목동 505
GGB233000184,힐스테이트동탄,37.1829,127.1204833,2023-10-16,55704,31240,경기도 화성시,경기,경기 화성시 영천동 903
GGB233000185,영내사거리,37.2159333,127.0927667,2023-10-16,55486,31240,경기도 화성시,경기,경기 화성시 영천동 825-5
GGB233000186,영내사거리,37.2161167,127.0936667,2023-10-16,55487,31240,경기도 화성시,경기,경기 화성시 영천동 898
GGB233000187,기산베스트빌,37.19545,126.8226833,2023-10-16,36805,31240,경기도 화성시,경기,경기 화성시 남양읍 신남리 1569
GGB233000188,남양뉴타운.양우내안애,37.2022833,126.8243667,2023-10-16,36804,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2339
GGB233000189,화성시청.모두누림센터,37.1983667,126.82845,2023-10-16,36028,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 산 131-25
GGB233000190,공군부대입구,37.19625,126.8312667,2023-10-16,36036,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2339
GGB233000191,대광아파트,37.1942667,126.8340167,2023-10-16,36037,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2339
GGB233000192,금광포란재아파트,37.1833667,126.85505,2023-10-16,36050,31240,경기도 화성시,경기,경기 화성시 팔탄면 율암리 887-6
GGB233000193,하저3리.한미약품,37.1810167,126.8658167,2023-10-16,37165,31240,경기도 화성시,경기,경기 화성시 팔탄면 율암리 888-1
GGB233000194,하저4리.안산동,37.17535,126.8714,2023-10-16,37173,31240,경기도 화성시,경기,경기 화성시 팔탄면 율암리 236-4
GGB233000195,율암2리.쇄네,37.1739667,126.8725667,2023-10-16,37181,31240,경기도 화성시,경기,경기 화성시 팔탄면 율암리 239-1
GGB233000196,팔탄공단앞,37.17045,126.8767833,2023-10-16,37191,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 산 169-5
GGB233000197,고잔앞들,37.1206333,126.6905833,2023-10-16,37220,31240,경기도 화성시,경기,경기 화성시 서신면 궁평리 649-24
GGB233000198,고잔앞들,37.1209,126.6904,2023-10-16,37221,31240,경기도 화성시,경기,경기 화성시 병점동 689-3
GGB233000199,병점아이파크캐슬.성호플레르빌,37.2014667,127.0246,2023-10-16,36209,31240,경기도 화성시,경기,경기 화성시 서신면 궁평리 649-26
GGB233000200,병점아이파크캐슬.성호플레르빌,37.2016667,127.0247833,2023-10-16,36211,31240,경기도 화성시,경기,경기 화성시 병점동 689-3
GGB233000201,율암삼거리,37.1668,126.8807833,2023-10-16,37201,31240,경기도 화성시,경기,경기 화성시 팔탄면 하저리 981-5
GGB233000202,율암2리.쇄네,37.17355,126.87285,2023-10-16,37182,31240,경기도 화성시,경기,경기 화성시 팔탄면 율암리 산 149
GGB233000204,하저3리.한미약품,37.18105,126.8656,2023-10-16,37164,31240,경기도 화성시,경기,경기 화성시 팔탄면 율암리 887-21
GGB233000205,어울림공원,37.2335833,126.9433333,2023-10-16,55757,31240,경기도 화성시,경기,경기 화성시 봉담읍 상리 706
GGB233000206,금광포란재아파트,37.1833333,126.8555833,2023-10-16,36051,31240,경기도 화성시,경기,경기 화성시 남양읍 온석리 산 25-1
GGB233000207,무송교차로,37.1819,126.84485,2023-10-16,36047,31240,경기도 화성시,경기,경기 화성시 남양읍 무송리 621-9
GGB233000208,공군부대입구,37.1957,126.8316833,2023-10-16,36034,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2339
GGB233000209,창의고,37.1817,127.1220333,2023-10-16,55464,31240,경기도 화성시,경기,경기 화성시 봉담읍 상리 706
GGB233000210,기업은행,37.2073,126.81965,2023-10-16,37567,31240,경기도 화성시,경기,경기 화성시 목동 504
GGB233000211,어울림공원,37.2337,126.94365,2023-10-16,55758,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2339
GGB233000212,백토2리,37.1229833,126.94775,2023-10-16,37222,31240,경기도 화성시,경기,경기 화성시 향남읍 백토리 93-3
GGB233000213,백토2리,37.1230333,126.9476833,2023-10-16,37244,31240,경기도 화성시,경기,경기 화성시 향남읍 백토리 93-3
GGB233000002,화성시민캠퍼스,37.2293167,126.9704333,2023-10-16,36161,31240,경기도 화성시,경기,경기 화성시 양감면 대양리 431-2
GGB233000003,상두2리,37.1013667,126.9484,2023-10-16,37320,31240,경기도 화성시,경기,경기 화성시 봉담읍 동화리 11-7
GGB233000004,대양2리,37.0864167,126.9424833,2023-10-16,36108,31240,경기도 화성시,경기,경기 화성시 향남읍 상두리 635
GGB233000005,대양4리,37.0902833,126.9419667,2023-10-16,36105,31240,경기도 화성시,경기,경기 화성시 양감면 대양리 450-4
GGB233000006,대양1리,37.0955667,126.9393167,2023-10-16,36093,31240,경기도 화성시,경기,경기 화성시 양감면 용소리 731-5
GGB233000007,대양2리,37.0868,126.9426167,2023-10-16,36107,31240,경기도 화성시,경기,경기 화성시 양감면 대양리 814-2
GGB233000008,용소4리,37.0848667,126.9818167,2023-10-16,36224,31240,경기도 화성시,경기,경기 화성시 양감면 용소리 1105-7
GGB233000009,용소1리,37.08005,126.9845,2023-10-16,36247,31240,경기도 화성시,경기,경기 화성시 양감면 대양리 1338-6
GGB233000010,용소2리,37.0791333,126.97815,2023-10-16,36198,31240,경기도 화성시,경기,경기 화성시 양감면 용소리 1117-1
GGB233000011,요꼴마을회관,37.1093,126.9672833,2023-10-16,37380,31240,경기도 화성시,경기,경기 화성시 향남읍 요리 353-1
GGB233000012,요리공단,37.1166333,126.9613833,2023-10-16,37378,31240,경기도 화성시,경기,경기 화성시 양감면 송산리 163-6
GGB233000013,수산중공업,37.1147,126.9910167,2023-10-16,36272,31240,경기도 화성시,경기,경기 화성시 양감면 송산리 953-35
GGB233000014,송산1리,37.1055,126.9862,2023-10-16,36255,31240,경기도 화성시,경기,경기 화성시 향남읍 요리 33-2
GGB233000015,정문2리,37.0946667,126.9855833,2023-10-16,36253,31240,경기도 화성시,경기,경기 화성시 양감면 정문리 420-4
GGB233000016,까치고개,37.1149167,126.9784833,2023-10-16,36202,31240,경기도 화성시,경기,경기 화성시 양감면 사창리 38-4
